MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210431,2,,Flat,1600,"MDN","ROUGH HABIT CHRIS JOHNSON CELEBRATION",10000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Showery",378151,13,5,"Eulogy Show","3","f",55.00,8,1.37.77,0.35.34,5.00," ","Lyn Prendergast","West Melton",11.40,0.00,200.00,"Krishna Mudhoo",55.00,0.00,46,0,0,"Approved Plates, Lugging Bit",313563,"HIGHLY RECOMMENDED (AUS) 2008",247772,"EVERY CLOUD (NZ) 2005",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210425,3,,Flat,1600,"OPN HCP","WOODBINE BLUE CHIP CHRIS JOHNSON CELEBRATION",15000.00,14:12:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Dead",4,"Showery",336336,1,6,"Monza Circuito","6","m",62.00,5,1.37.59,0.35.91,11.40," ","Mike McCann","Riccarton Park",5.80,0.00,300.00,"Zubair Bholah",59.00,3.00,88,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit, Tongue Tie",287687,"SHOWCASING (GB) 2007",231525,"MONZAHRA (NZ) 2002",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210425,3,,Flat,1600,"OPN HCP","WOODBINE BLUE CHIP CHRIS JOHNSON CELEBRATION",15000.00,14:12:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Dead",4,"Showery",338763,2,1,"Owen Patrick","6","g",61.50,3,1.36.70,0.34.96,5.60," 1 LEN","Peter Corbett","Timaru",3.90,0.00,1050.00,"Tina Comignaghi",61.50,0.00,83,0,0,"Approved Plates, Lugging Bit, Blinkers",265282,"OCEAN PARK (NZ) 2008",236498,"UNPLANNED (NZ) 2003",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210425,3,,Flat,1600,"OPN HCP","WOODBINE BLUE CHIP CHRIS JOHNSON CELEBRATION",15000.00,14:12:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Dead",4,"Showery",332547,3,3,"Belle Fascino","7","m",59.00,1,1.35.86,0.34.34,," 4 1/4 LEN","Stephen Marsh","Cambridge",4.80,2.20,8100.00,"Samantha Wynne",59.00,0.00,82,0,0,"Approved Plates, Lugging Bit, Blinkers on, Tongue Tie",280637,"PER INCANTO (USA) 2004",234298,"PLAYING FOR KEEPS (NZ) 2003",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210425,3,,Flat,1600,"OPN HCP","WOODBINE BLUE CHIP CHRIS JOHNSON CELEBRATION",15000.00,14:12:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Dead",4,"Showery",335177,4,4,"Beached As Bro","6","g",59.00,4,1.36.87,0.34.89,6.60," 4 3/4 LEN","Terri Rae","Riccarton Park",5.00,0.00,600.00,"Krishna Mudhoo",59.00,0.00,78,0,0,"Approved Plates, Lugging Bit, Blinkers",265282,"OCEAN PARK (NZ) 2008",247603,"KEY MESSAGE (NZ) 2005",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210425,3,,Flat,1600,"OPN HCP","WOODBINE BLUE CHIP CHRIS JOHNSON CELEBRATION",15000.00,14:12:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Dead",4,"Showery",331293,5,2,"Beneficial","6","m",57.00,2,1.36.49,0.34.54,4.30," 1 1/4 LEN","Ross Beckett","Yaldhurst",3.10,1.70,2250.00,"Kin Kwo",55.00,2.00,78,0,0,"Approved Plates, Lugging Bit, Side Winkers",313563,"HIGHLY RECOMMENDED (AUS) 2008",241342,"LA GENEROSE (NZ) 2004",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210425,3,,Flat,1600,"OPN HCP","WOODBINE BLUE CHIP CHRIS JOHNSON CELEBRATION",15000.00,14:12:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Dead",4,"Showery",323801,6,5,"Pickup","7","g",54.00,6,1.38.12,0.35.88,14.90," ","Kenny Moore","Rangiora",32.40,0.00,300.00,"Akshay Balloo",54.00,0.00,57,0,0,"Approved Plates, Lugging Bit, Side Winkers, Bandages",300223,"ZACINTO (GB) 2006",248624,"LIFTER (NZ) 2005",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210427,4,,Flat,1400,"Rating 74 Benchmark","LOADER CHRIS JOHNSON CELEBRATION",11000.00,14:47:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Showery",325760,1,2,"Manhattan Flame (AUS)","7","g",59.00,4,1.23.86,0.33.26,3.10," 3/4 LEN","Bruce Tapper","Timaru",4.50,0.00,440.00,"Kylie Williams",59.00,0.00,70,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",287812,"MANHATTAN RAIN (AUS) 2006",325761,"FLAME OF LANKA (AUS) 2008",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210427,4,,Flat,1400,"Rating 74 Benchmark","LOADER CHRIS JOHNSON CELEBRATION",11000.00,14:47:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Showery",324480,2,4,"Hee's Our Secret","7","g",58.00,2,1.23.48,0.32.90,0.80," 2 LEN","Andrew Carston","Riccarton Park",4.20,1.50,1650.00,"Jacob Lowry",58.00,0.00,68,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time)",270278,"SAKHEE'S SECRET (GB) 2004",226639,"OGATO (NZ) 2002",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210427,4,,Flat,1400,"Rating 74 Benchmark","LOADER CHRIS JOHNSON CELEBRATION",11000.00,14:47:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Showery",353698,3,5,"Bronte Beach","4","m",57.00,1,1.23.37,0.32.49,," 3/4 LEN","Stephen Marsh","Cambridge",2.90,1.50,5940.00,"Kozzi Asano",56.00,1.00,70,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Side Winkers, Barrier Blanket",313564,"RELIABLE MAN (GB) 2008",269556,"BRONTE LASS (AUS) 2008",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210427,4,,Flat,1400,"Rating 74 Benchmark","LOADER CHRIS JOHNSON CELEBRATION",11000.00,14:47:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Showery",335896,5,8,"Skaaboom","6","m",56.50,7,1.24.17,0.33.87,5.20," ","John Blackadder","Rangiora",9.10,0.00,220.00,"Brett Murray",56.50,0.00,69,0,0,"Approved Plates, Lugging Bit, Blinkers",255989,"IFFRAAJ (GB) 2001",240900,"SKAAPA (NZ) 2004",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210427,4,,Flat,1400,"Rating 74 Benchmark","LOADER CHRIS JOHNSON CELEBRATION",11000.00,14:47:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Showery",351734,6,6,"Jewel Of Patch (AUS)","6","g",56.50,3,1.23.80,0.33.65,2.80," NECK","Henry Gillies","Rangiora",10.20,2.20,770.00,"Courtney Barnes",56.50,0.00,65,0,0,"Approved Plates, Lugging Bit, Barrier Blanket, Nasal Strip",289528,"I AM INVINCIBLE (AUS) 2004",351735,"QUIRINA (GB) 2005",
49655,2021-01-21,6,"Riccarton Park","Industry","Race","Riccarton Park - Canterbury JC","CANTERBURY JC 21 JAN","Dead",4,"Showery","True",210427,4,,Flat,1400,"Rating 74 Benchmark","LOADER CHRIS JOHNSON CELEBRATION",11000.00,14:47:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Showery",331971,7,3,"Jessie Janet","6","m",54.00,8,1.24.35,0.34.01,6.40," ","Nikki White & Lee Callaway","Riccarton Park",15.80,0.00,220.00,"Tina Comignaghi",54.00,0.00,61,0,0,"Approved Plates, Lugging Bit, Blinkers",302210,"DALGHAR (FR) 2006",194824,"PRISCILLA (NZ) 1997",
