<-- Copyright Notice: (c) 2021 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208757,4,,Flat,2100,"Rating 65 Benchmark*","NEW WORLD TE PUKE 2100",10000.00,14:30:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",6,"Showery",368086,1,2,"Fluorobus (AUS)","5","g",59.00,3,2.10.88,0.36.03,0.70," 3/4 LEN","Richard Collett","Pukekohe Park",6.70,2.30,700.00,"Andrew Calder",59.00,0.00,63,0,0,"Approved Plates, Lugging Bit, Blinkers",321373,"HELMET (AUS) 2008",368087,"PTERYON (AUS) 2007",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208757,4,,Flat,2100,"Rating 65 Benchmark*","NEW WORLD TE PUKE 2100",10000.00,14:30:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",6,"Showery",337146,3,4,"Wheao (AUS)","6","g",58.00,6,2.11.06,0.35.89,1.80," ","Tim & Margaret Carter","Cambridge",24.40,0.00,200.00,"Lynsey Satherley",58.00,0.00,61,0,0,"Approved Plates, Lugging Bit, Blinkers on",313274,"ALFRED NOBEL (IRE) 2007",337145,"MISS WHIRL (AUS) 2001",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208757,4,,Flat,2100,"Rating 65 Benchmark*","NEW WORLD TE PUKE 2100",10000.00,14:30:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",6,"Showery",343138,4,7,"Master Herb","5","g",57.50,9,2.11.62,0.35.97,5.30," ","Debbie Sweeney","Te Awamutu",32.20,0.00,200.00,"Wiremu Pinn",55.50,2.00,60,0,0,"Approved Plates, Lugging Bit",248656,"TAVISTOCK (NZ) 2005",258391,"MISS HERB (NZ) 2007",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208757,4,,Flat,2100,"Rating 65 Benchmark*","NEW WORLD TE PUKE 2100",10000.00,14:30:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",6,"Showery",350432,5,11,"Piping Hot","5","g",57.00,8,2.11.09,0.35.44,2.00," ","Emma-Lee & David Browne","Cambridge",6.30,0.00,200.00,"Opie Bosson",57.00,0.00,59,0,0,"Approved Plates, Lugging Bit, Blinkers, Shadow Roll, Tongue Tie",277609,"RAISE THE FLAG (GB) 2005",227128,"DANSKA MILL (NZ) 2002",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208757,4,,Flat,2100,"Rating 65 Benchmark*","NEW WORLD TE PUKE 2100",10000.00,14:30:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",6,"Showery",360414,6,8,"Lady Gwendolyn","4","m",56.50,7,2.11.08,0.35.58,1.90," ","Debbie Sweeney","Te Awamutu",4.20,0.00,200.00,"Craig Grylls",56.50,0.00,62,0,0,"Approved Plates, Lugging Bit, Blinkers, Barrier Blanket, Ear Covers",311714,"POET'S VOICE (GB) 2007",349809,"MISS CHARLIZE (ARG) 2004",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208757,4,,Flat,2100,"Rating 65 Benchmark*","NEW WORLD TE PUKE 2100",10000.00,14:30:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",6,"Showery",359620,7,1,"Ever So Clever","5","m",56.00,1,2.10.77,0.35.72,," HEAD","Peter & Dawn Williams","Byerley Park",6.40,2.10,5400.00,"Ashvin Goindasamy",55.00,1.00,61,0,0,"Approved Plates, Lugging Bit, Shadow Roll",301937,"REDWOOD (GB) 2006",234302,"CHEROKEE ROSE (NZ) 2003",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208757,4,,Flat,2100,"Rating 65 Benchmark*","NEW WORLD TE PUKE 2100",10000.00,14:30:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",6,"Showery",356451,8,6,"Preipo","4","m",56.00,11,2.17.22,0.41.73,40.30," ","Iain Kennedy","Rotorua",39.90,0.00,200.00,"Tegan Newman",54.00,2.00,61,0,0,"Approved Plates, Lugging Bit",238456,"SAVABEEL (AUS) 2001",272838,"ZORIA (NZ) 2009",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208757,4,,Flat,2100,"Rating 65 Benchmark*","NEW WORLD TE PUKE 2100",10000.00,14:30:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",6,"Showery",353767,9,10,"Tuppence","4","m",56.00,2,2.10.81,0.35.87,0.20," 1/2 LEN","Tony Pike","Cambridge",5.30,2.00,1500.00,"Kozzi Asano",55.00,1.00,61,0,0,"Approved Plates, Lugging Bit, Blinkers",193564,"PENTIRE (GB) 1992",207676,"PENNIES IN HEAVEN (NZ) 1999",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208757,4,,Flat,2100,"Rating 65 Benchmark*","NEW WORLD TE PUKE 2100",10000.00,14:30:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",6,"Showery",349957,10,3,"Firoden","5","g",56.00,4,2.11.03,0.35.76,1.50," NOSE","Steven Reid","Pukekohe",10.50,0.00,400.00,"Masa Hashizume",54.00,2.00,57,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",279436,"DENMAN (AUS) 2006",287724,"FIROSTEFANI (AUS) 2010",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208757,4,,Flat,2100,"Rating 65 Benchmark*","NEW WORLD TE PUKE 2100",10000.00,14:30:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",6,"Showery",341483,11,5,"Moiras Town","5","m",55.00,5,2.11.03,0.35.66,1.60," HEAD","Eamonn Green","Pukekohe Park",12.00,0.00,200.00,"Samantha Collett",55.00,0.00,59,0,0,"Approved Plates, Lugging Bit",238456,"SAVABEEL (AUS) 2001",286239,"LIA (NZ) 2010",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208757,4,,Flat,2100,"Rating 65 Benchmark*","NEW WORLD TE PUKE 2100",10000.00,14:30:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",6,"Showery",335609,12,9,"Seemax","6","m",55.00,10,2.12.93,0.37.44,13.50," ","Michael Wallace","Cambridge",38.50,0.00,200.00,"Sam Spratt",55.00,0.00,59,0,0,"Approved Plates, Lugging Bit, In Foal, Tongue Tie",287683,"RIP VAN WINKLE (IRE) 2006",208928,"BAILEYS ON ICE (NZ) 1999",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208759,5,,Flat,2100,"MDN","BETHLEHEM MOTOR INN 2100",10000.00,15:05:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Showery",345203,1,10,"Oak","5","g",58.50,8,2.13.28,0.36.19,6.70," ","Graham Thomas","Cambridge",10.30,0.00,200.00,"Lynsey Satherley",58.50,0.00,52,0,0,"Approved Plates, Lugging Bit",241092,"ALAMOSA (NZ) 2004",246881,"SHEZAGOODCATCH (NZ) 2005",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208759,5,,Flat,2100,"MDN","BETHLEHEM MOTOR INN 2100",10000.00,15:05:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Showery",346864,2,4,"Double Act","5","g",58.50,12,2.13.94,0.37.58,10.80," ","Jason Teaz","Ohaupo",50.30,0.00,200.00,"Andrew Calder",58.50,0.00,51,0,0,"Approved Plates, Lugging Bit, Blinkers",230462,"DARCI BRAHMA (NZ) 2002",261383,"DOUBLE IMAGE (NZ) 2007",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208759,5,,Flat,2100,"MDN","BETHLEHEM MOTOR INN 2100",10000.00,15:05:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Showery",339591,3,8,"Bullish","5","g",58.50,9,2.13.56,0.36.94,8.40," ","Antony Fuller","Tauranga",85.70,0.00,200.00,"Taiki Yanagida",57.50,1.00,45,0,0,"Approved Plates, Lugging Bit, Side Winkers, Ear Covers",300510,"BULLBARS (AUS) 2007",220518,"SHAKIRA (NZ) 2000",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208759,5,,Flat,2100,"MDN","BETHLEHEM MOTOR INN 2100",10000.00,15:05:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Showery",377957,4,9,"Extortion","3","g",57.00,6,2.13.04,0.36.50,5.10," ","Cody Cole","Matamata",5.80,0.00,200.00,"Samantha Collett",57.00,0.00,52,0,0,"Approved Plates, Lugging Bit",253420,"CASINO PRINCE (AUS) 2003",365641,"ALWAYS IN TROUBLE (AUS) 2013",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208759,5,,Flat,2100,"MDN","BETHLEHEM MOTOR INN 2100",10000.00,15:05:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Showery",376339,5,13,"Maktastic","3","g",57.00,2,2.12.70,0.36.13,2.80," SHORT NECK","Emma-Lee & David Browne","Cambridge",5.30,2.10,1500.00,"Opie Bosson",57.00,0.00,47,0,0,"Approved Plates, Tongue Control Bit, Side Winkers",287689,"MAKFI (GB) 2007",286268,"FEMME DE LUNE (NZ) 2010",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208759,5,,Flat,2100,"MDN","BETHLEHEM MOTOR INN 2100",10000.00,15:05:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Showery",368620,7,11,"Shere Khan","3","g",57.00,11,2.13.76,0.36.79,9.70," ","Janenne Dalley","Cambridge",28.10,0.00,200.00,"Kozzi Asano",56.00,1.00,45,0,0,"Approved Plates, Lugging Bit, Tongue Tie",300491,"MONGOLIAN KHAN (AUS) 2011",263820,"PARACETAMOL (NZ) 2008",
49640,2021-01-02,5,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 2 JAN","Dead",6,"Showery","Out 5m",208759,5,,Flat,2100,"MDN","BETHLEHEM MOTOR INN 2100",10000.00,15:05:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Showery",347713,8,3,"Optimum Sweet","5","m",56.50,3,2.12.74,0.35.72,3.00," 1 1/2 LEN","Clinton Isdale","Te Awamutu",7.00,2.40,700.00,"Tegan Newman",54.50,2.00,54,0,0,"Ear Covers Pre-Race, Approved Plates, Standard Bit, Nasal Strip, Tongue Tie",276923,"BATTLE PAINT (USA) 2004",266394,"OPTIMUM NOTE (JPN) 2000",
