UniqueID,Track,DayType,TrackCondition,TrackConditionScale,Distance,NoAllowances,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,Age,Gender,Weight,Finishingposition,TrainerLocation,StartingPriceWin,CarriedWeight,DomesticRating,HurdlesRating,SteeplesRating,SireID,DamID
1166,9,2,3,7,1400,0,2,1,3,7,1,4,2,58.5,0,66,15.3,58.5,45,0,0,247999,291116
1167,9,2,3,7,1400,0,2,1,3,7,1,3,2,57.0,0,29,4.3,57.0,47,0,0,301937,262563
1168,9,2,3,7,1400,0,2,1,3,7,1,3,2,57.0,0,32,72.9,53.0,46,0,0,287992,267391
1169,9,2,3,7,1400,0,2,1,3,7,1,3,2,57.0,0,52,22.7,57.0,45,0,0,350873,258026
1170,9,2,3,7,1400,0,2,1,3,7,1,3,2,57.0,0,66,29.7,57.0,45,0,0,226925,246046
1171,9,2,3,7,1400,0,2,1,3,7,1,5,4,56.5,0,18,21.6,56.5,51,0,0,172521,293485
1172,9,2,3,7,1400,0,2,1,3,7,1,4,4,56.5,0,27,9.9,53.5,50,0,0,287992,313498
1173,9,2,3,7,1400,0,2,1,3,7,1,3,1,55.0,0,11,17.7,55.5,45,0,0,313325,237732
1174,9,2,3,7,1400,0,2,1,3,7,1,3,1,55.0,0,29,46.8,54.0,45,0,0,241092,238840
1175,9,2,3,7,1400,0,2,1,3,7,1,5,2,58.5,0,29,20.6,58.5,51,0,0,219144,266856
1176,9,2,3,7,1400,0,2,1,3,7,1,4,2,58.5,0,32,40.7,58.5,45,0,0,264625,215819
1177,9,2,3,7,1400,0,2,1,3,7,1,5,2,58.5,0,47,35.7,58.5,45,0,0,226925,208283
1178,9,2,3,7,1400,0,2,1,3,7,1,3,2,57.0,0,29,7.5,57.0,46,0,0,291339,227220
1179,9,2,3,7,1400,0,2,1,3,7,1,3,2,57.0,0,29,6.7,56.0,45,0,0,337555,228315
1180,9,2,3,7,1400,0,2,1,3,7,1,3,2,57.0,0,29,12.9,56.0,45,0,0,273123,200023
1181,9,2,3,7,1400,0,2,1,3,7,1,3,2,57.0,0,29,30.0,57.0,45,0,0,255433,224044
1182,9,2,3,7,1400,0,2,1,3,7,1,4,4,56.5,1,27,2.7,56.5,52,0,0,211629,255572
1183,9,2,3,7,1400,0,2,1,3,7,1,5,4,56.5,0,17,22.8,56.5,50,0,0,258606,312950
1184,9,2,3,7,1400,0,2,1,3,7,1,4,4,56.5,0,17,46.5,52.5,45,0,0,265282,288405
1185,9,2,3,7,1400,0,2,1,3,7,1,5,2,58.5,0,11,7.7,58.5,51,0,0,265282,264199
1186,9,2,3,7,1400,0,2,1,3,7,1,4,4,56.5,0,11,7.4,56.5,50,0,0,287683,286490
1187,13,2,0,4,1200,0,2,1,0,4,1,4,2,58.5,0,42,6.8,58.5,52,0,0,271956,217125
1188,13,2,0,4,1200,0,2,1,0,4,1,4,2,58.5,0,7,5.7,58.5,52,0,0,300392,224457
1189,13,2,0,4,1200,0,2,1,0,4,1,4,2,58.5,0,77,4.1,58.5,45,0,0,271956,337722
1190,13,2,0,4,1200,0,2,1,0,4,1,4,2,58.5,0,76,19.3,56.5,45,0,0,211629,313940
1191,13,2,0,4,1200,0,2,1,0,4,1,3,2,57.0,0,42,27.9,57.0,45,0,0,287683,297603
1192,13,2,0,4,1200,0,2,1,0,4,1,3,2,57.0,0,42,24.4,56.0,45,0,0,313325,263904
1193,13,2,0,4,1200,0,2,1,0,4,1,4,4,56.5,1,73,3.2,56.5,52,0,0,211629,280001
1194,13,2,0,4,1200,0,2,1,0,4,1,4,4,56.5,0,46,12.8,57.0,47,0,0,337951,285809
1195,13,2,0,4,1200,0,2,1,0,4,1,5,4,56.5,0,34,72.3,56.5,45,0,0,264625,263919
1196,13,2,0,4,1200,0,2,1,0,4,1,5,4,56.5,0,55,55.4,55.5,45,0,0,280637,247637
1197,13,2,0,4,1200,0,2,1,0,4,1,4,4,56.5,0,40,19.3,56.5,45,0,0,257403,225894
1198,13,2,0,4,1200,0,2,1,0,4,1,3,1,55.0,0,42,35.9,53.0,45,0,0,261934,216877
1199,13,2,0,4,1200,0,2,1,0,4,1,5,2,58.5,0,42,3.4,58.5,53,0,0,271558,255712
1200,13,2,0,4,1200,0,2,1,0,4,1,4,2,58.5,1,7,13.6,58.5,47,0,0,313563,287417
1201,13,2,0,4,1200,0,2,1,0,4,1,4,2,58.5,0,42,3.7,57.5,47,0,0,241092,228886
1202,13,2,0,4,1200,0,2,1,0,4,1,5,2,58.5,0,55,73.0,58.5,45,0,0,264625,240096
1203,13,2,0,4,1200,0,2,1,0,4,1,6,2,58.5,0,55,42.7,57.5,45,0,0,263679,252796
1204,13,2,0,4,1200,0,2,1,0,4,1,4,2,58.5,0,7,26.3,55.5,45,0,0,313564,281435
1205,13,2,0,4,1200,0,2,1,0,4,1,3,2,57.0,0,42,8.8,57.0,45,0,0,300223,305273
1206,13,2,0,4,1200,0,2,1,0,4,1,5,4,56.5,0,40,14.1,54.5,47,0,0,300223,234876
1207,13,2,0,4,1200,0,2,1,0,4,1,3,1,55.0,0,7,9.5,55.0,49,0,0,313564,278931
1208,13,2,0,4,1200,0,2,1,0,4,1,3,1,55.0,0,4,24.2,55.0,45,0,0,230462,287470
1209,13,2,0,4,1200,0,2,1,0,4,1,3,1,55.0,0,77,10.6,51.0,45,0,0,255989,267497
1210,13,2,0,4,1200,0,2,1,0,4,1,3,1,55.0,0,23,17.7,55.0,45,0,0,287687,338303
1211,13,2,0,4,1400,0,2,0,0,4,1,4,2,60.5,0,7,4.6,56.5,75,0,0,338027,237704
1212,13,2,0,4,1400,0,2,0,0,4,1,7,2,58.0,0,42,8.4,58.0,70,0,0,238456,245182
1213,13,2,0,4,1400,0,2,0,0,4,1,7,2,57.5,0,42,5.3,57.5,69,0,0,270278,226639
1214,13,2,0,4,1400,0,2,0,0,4,1,4,2,56.5,0,42,12.4,56.5,67,0,0,258606,265047
1215,13,2,0,4,1400,0,2,0,0,4,1,5,2,56.5,0,23,18.3,56.5,67,0,0,287683,241443
1216,13,2,0,4,1400,0,2,0,0,4,1,5,4,55.5,0,42,4.5,54.5,69,0,0,211629,265065
1217,13,2,0,4,1400,0,2,0,0,4,1,8,2,54.5,0,42,24.9,54.5,63,0,0,278342,238011
1218,13,2,0,4,1400,0,2,0,0,4,1,6,4,54.0,0,7,13.2,51.5,65,0,0,268640,254483
1219,13,2,0,4,1400,0,2,0,0,4,1,5,4,54.0,0,42,8.0,52.0,64,0,0,268640,273147
1220,13,2,0,4,1400,0,2,0,0,4,1,8,4,54.0,0,7,28.1,54.5,58,0,0,216831,211276
1221,13,2,0,4,1400,0,2,0,0,4,1,6,4,54.0,1,4,25.9,54.0,55,0,0,241092,230243
1222,13,2,0,4,1600,0,2,1,0,4,1,5,2,58.5,0,42,23.2,58.5,47,0,0,313564,289769
1223,13,2,0,4,1600,0,2,1,0,4,1,4,2,58.5,0,42,74.7,58.5,46,0,0,255989,278125
1224,13,2,0,4,1600,0,2,1,0,4,1,4,2,58.5,0,40,87.7,58.5,45,0,0,276923,283660
1225,13,2,0,4,1600,0,2,1,0,4,1,4,2,58.5,0,40,54.8,58.5,45,0,0,271558,232549
1226,13,2,0,4,1600,0,2,1,0,4,1,3,2,57.0,0,73,5.0,57.5,51,0,0,300453,271960
1227,13,2,0,4,1600,0,2,1,0,4,1,3,2,57.0,0,55,49.4,54.0,45,0,0,338027,200118
1228,13,2,0,4,1600,0,2,1,0,4,1,5,4,56.5,0,0,15.8,56.5,52,0,0,248656,283003
1229,13,2,0,4,1600,0,2,1,0,4,1,4,4,56.5,0,42,19.2,53.5,51,0,0,337555,227901
1230,13,2,0,4,1600,0,2,1,0,4,1,5,4,56.5,0,68,9.3,56.5,49,0,0,248656,247115
1231,13,2,0,4,1600,0,2,1,0,4,1,4,4,56.5,1,42,16.3,55.5,45,0,0,268640,222920
1232,13,2,0,4,1600,0,2,1,0,4,1,5,4,56.5,0,42,21.5,54.5,45,0,0,247685,261124
1233,13,2,0,4,1600,0,2,1,0,4,1,4,4,56.5,0,42,63.7,56.5,45,0,0,364784,364783
1234,13,2,0,4,1600,0,2,1,0,4,1,3,1,55.0,0,77,2.8,55.0,51,0,0,300223,256483
1235,13,2,0,4,1600,0,2,1,0,4,1,3,1,55.0,0,77,5.8,55.0,49,0,0,271956,251001
1236,13,2,0,4,1600,0,2,1,0,4,1,3,1,55.0,0,4,88.3,55.0,45,0,0,300223,310980
1237,13,2,0,4,1600,0,2,1,0,4,1,4,2,58.5,0,60,19.3,57.5,47,0,0,271956,245830
1238,13,2,0,4,1600,0,2,1,0,4,1,6,2,58.5,0,42,42.9,58.5,47,0,0,236672,235913
1239,13,2,0,4,1600,0,2,1,0,4,1,4,2,58.5,0,42,38.5,55.5,46,0,0,255989,238068
1240,13,2,0,4,1600,0,2,1,0,4,1,7,2,58.5,0,42,38.3,58.5,45,0,0,206002,180351
1241,13,2,0,4,1600,0,2,1,0,4,1,4,2,58.5,0,42,13.1,58.5,45,0,0,324908,248114
1242,13,2,0,4,1600,0,2,1,0,4,1,4,2,58.5,0,42,71.2,56.5,45,0,0,247685,259855
1243,13,2,0,4,1600,0,2,1,0,4,1,6,2,58.5,0,42,15.3,58.5,45,0,0,300223,247006
1244,13,2,0,4,1600,0,2,1,0,4,1,3,2,57.0,0,40,63.0,57.0,46,0,0,313325,270196
1245,13,2,0,4,1600,0,2,1,0,4,1,5,4,56.5,0,68,5.9,56.5,54,0,0,248656,251674
1246,13,2,0,4,1600,0,2,1,0,4,1,4,4,56.5,1,42,4.3,55.5,52,0,0,337555,231122
1247,13,2,0,4,1600,0,2,1,0,4,1,4,4,56.5,0,77,5.6,56.5,51,0,0,300223,222089
1248,13,2,0,4,1600,0,2,1,0,4,1,5,4,56.5,0,55,17.2,56.5,50,0,0,289930,207880
1249,13,2,0,4,1600,0,2,1,0,4,1,4,4,56.5,0,77,4.6,52.5,49,0,0,337555,254668
1250,13,2,0,4,1600,0,2,1,0,4,1,4,4,56.5,0,32,37.2,56.5,47,0,0,300453,248325
1251,13,2,0,4,1600,0,2,1,0,4,1,4,4,56.5,0,42,80.7,53.5,45,0,0,247685,252331
1252,13,2,0,4,1200,0,2,0,0,4,1,8,2,62.0,0,77,4.7,62.0,101,0,0,227849,278565
1253,13,2,0,4,1200,0,2,0,0,4,1,8,2,57.5,1,7,5.1,57.5,92,0,0,211629,138636
1254,13,2,0,4,1200,0,2,0,0,4,1,7,2,57.0,0,42,3.1,57.0,91,0,0,280637,239669
1255,13,2,0,4,1200,0,2,0,0,4,1,8,2,54.0,0,42,13.8,52.0,83,0,0,230462,278931
1256,13,2,0,4,1200,0,2,0,0,4,1,5,2,54.0,0,42,3.1,51.5,75,0,0,304111,185326
1257,13,2,0,4,1200,0,2,0,0,4,1,7,4,54.0,0,11,13.9,53.0,74,0,0,287687,248329
1258,13,2,0,4,1200,0,2,0,0,4,1,5,2,59.0,0,77,15.2,55.0,62,0,0,172521,162173
1259,13,2,0,4,1200,0,2,0,0,4,1,6,4,58.5,0,42,8.9,54.5,65,0,0,287687,216164
1260,13,2,0,4,1200,0,2,0,0,4,1,4,2,58.0,0,42,25.1,56.0,60,0,0,313564,278465
1261,13,2,0,4,1200,0,2,0,0,4,1,4,4,57.5,0,42,6.4,57.5,63,0,0,248656,262182
1262,13,2,0,4,1200,0,2,0,0,4,1,4,4,57.5,0,77,7.2,57.5,63,0,0,313563,274262
1263,13,2,0,4,1200,0,2,0,0,4,1,4,4,57.5,0,42,5.0,57.5,63,0,0,278350,225833
1264,13,2,0,4,1200,0,2,0,0,4,1,3,1,57.0,0,77,10.1,54.0,65,0,0,255989,259172
1265,13,2,0,4,1200,0,2,0,0,4,1,5,4,57.0,0,44,19.8,56.0,62,0,0,280637,279872
1266,13,2,0,4,1200,0,2,0,0,4,1,7,4,56.5,0,7,37.7,56.5,61,0,0,300392,238775
1267,13,2,0,4,1200,0,2,0,0,4,1,7,4,56.0,0,42,15.2,56.0,60,0,0,278350,240104
1268,13,2,0,4,1200,0,2,0,0,4,1,5,4,55.5,1,77,14.8,51.5,59,0,0,285139,313498
1269,13,2,0,4,1200,0,2,0,0,4,1,4,4,55.5,0,73,20.4,55.5,59,0,0,242640,278412
1270,13,2,0,4,1200,0,2,0,0,4,1,5,4,55.5,0,7,83.4,52.5,59,0,0,287687,210607
1271,13,2,0,4,1200,0,2,0,0,4,1,4,4,55.0,0,11,11.4,55.0,58,0,0,287687,271962
1272,13,2,0,4,1200,0,2,0,0,4,1,6,4,54.5,0,42,58.8,52.5,57,0,0,257403,246564
1273,13,2,0,4,1800,0,2,0,0,4,1,5,2,61.5,0,42,8.8,59.5,77,0,0,247685,264816
1274,13,2,0,4,1800,0,2,0,0,4,1,5,4,60.0,0,7,6.5,56.0,78,0,0,313564,254331
1275,13,2,0,4,1800,0,2,0,0,4,1,6,2,60.0,0,42,3.6,60.0,74,0,0,265282,247603
1276,13,2,0,4,1800,0,2,0,0,4,1,7,2,59.0,0,40,10.7,59.0,72,0,0,253399,249673
1277,13,2,0,4,1800,0,2,0,0,4,1,5,2,59.0,0,42,15.5,59.0,72,0,0,324908,258960
1278,13,2,0,4,1800,0,2,0,0,4,1,6,2,58.0,0,42,31.0,55.0,70,0,0,216698,204491
1279,13,2,0,4,1800,0,2,0,0,4,1,5,4,54.0,0,42,7.8,54.0,63,0,0,304111,261744
1280,13,2,0,4,1800,0,2,0,0,4,1,5,4,54.0,0,42,18.3,54.0,62,0,0,304111,231169
1281,13,2,0,4,1800,0,2,0,0,4,1,9,2,54.0,0,40,15.0,54.0,61,0,0,304112,410604
1282,13,2,0,4,1800,0,2,0,0,4,1,7,4,54.0,1,7,12.3,53.0,60,0,0,203120,227650
1283,13,2,0,4,1800,0,2,0,0,4,1,6,2,54.0,0,77,9.3,54.0,60,0,0,302049,353050
1284,13,2,0,4,1800,0,2,0,0,4,1,4,4,54.0,0,40,56.1,54.5,58,0,0,255989,256165
1285,13,2,0,4,1600,0,2,0,0,4,1,7,2,59.0,0,42,26.1,59.0,63,0,0,211629,213026
1286,13,2,0,4,1600,0,2,0,0,4,1,7,2,58.5,0,7,17.4,54.5,62,0,0,255433,214747
1287,13,2,0,4,1600,0,2,0,0,4,1,6,2,58.5,0,42,15.5,56.5,62,50,0,230462,217206
1288,13,2,0,4,1600,0,2,0,0,4,1,5,2,58.5,0,42,13.3,58.5,62,0,0,276923,226864
1289,13,2,0,4,1600,0,2,0,0,4,1,5,4,58.0,0,40,7.3,58.0,65,0,0,273123,252491
1290,13,2,0,4,1600,0,2,0,0,4,1,4,2,58.0,0,42,8.2,58.0,61,0,0,338027,232877
1291,13,2,0,4,1600,0,2,0,0,4,1,5,4,57.5,0,76,12.1,55.5,64,0,0,301053,221921
1292,13,2,0,4,1600,0,2,0,0,4,1,5,4,57.0,0,40,6.9,57.0,63,0,0,241392,230399
1293,13,2,0,4,1600,0,2,0,0,4,1,5,4,56.5,0,7,16.6,56.5,62,0,0,265282,287909
1294,13,2,0,4,1600,0,2,0,0,4,1,4,4,56.5,0,42,11.9,55.5,62,0,0,300453,238276
1295,13,2,0,4,1600,0,2,0,0,4,1,5,2,56.0,0,42,39.8,56.0,57,0,0,244648,248306
1296,13,2,0,4,1600,0,2,0,0,4,1,4,4,55.5,0,77,5.5,55.5,60,0,0,300453,286863
1297,13,2,0,4,1600,0,2,0,0,4,1,5,4,55.0,0,77,16.0,55.0,59,0,0,301937,255689
1298,13,2,0,4,1600,0,2,0,0,4,1,5,4,55.0,0,7,33.7,55.0,59,0,0,238720,266569
1299,13,2,0,4,1600,0,2,0,0,4,1,6,4,54.0,0,4,83.2,54.5,55,0,0,289930,209734
1300,13,2,0,4,1600,0,2,0,0,4,1,5,4,54.0,1,40,71.9,51.0,55,0,0,265282,232549
1301,4,0,0,4,1600,0,2,0,0,4,0,8,2,61.5,0,2,13.7,58.5,79,0,0,250595,409587
1302,4,0,0,4,1600,0,2,0,0,4,0,6,2,60.0,0,38,24.2,60.0,76,0,0,269429,197346
1303,4,0,0,4,1600,0,2,0,0,4,0,6,4,59.5,0,11,3.6,59.5,79,0,0,238456,231533
1304,4,0,0,4,1600,0,2,0,0,4,0,4,2,59.0,0,11,2.8,59.0,74,0,0,314375,366789
1305,4,0,0,4,1600,0,2,0,0,4,0,5,4,57.5,0,50,7.8,54.5,75,0,0,287450,255133
1306,4,0,0,4,1600,0,2,0,0,4,0,6,2,56.0,0,59,11.3,55.0,68,0,0,252669,255350
1307,4,0,0,4,1600,0,2,0,0,4,0,5,2,55.5,0,27,11.2,55.5,67,0,0,172521,252875
1308,4,0,0,4,1600,0,2,0,0,4,0,6,2,54.5,0,27,26.2,54.5,65,0,0,301053,261980
1309,4,0,0,4,1600,0,2,0,0,4,0,7,2,54.0,0,2,10.2,52.0,64,0,0,238876,397531
1310,4,0,0,4,1300,0,2,1,0,4,0,4,2,58.5,0,11,14.2,58.5,54,0,0,287687,278980
1311,4,0,0,4,1300,0,2,1,0,4,0,4,2,58.5,0,10,7.2,57.5,54,0,0,255989,278048
1312,4,0,0,4,1300,0,2,1,0,4,0,4,2,58.5,0,52,18.0,58.5,52,0,0,254572,277134
1313,4,0,0,4,1300,0,2,1,0,4,0,4,2,58.5,0,10,92.1,57.5,50,0,0,238385,381432
1314,4,0,0,4,1300,0,2,1,0,4,0,5,2,58.5,0,11,87.9,58.5,49,0,0,250526,245167
1315,4,0,0,4,1300,0,2,1,0,4,0,4,2,58.5,0,11,35.6,58.5,47,0,0,250718,268701
1316,4,0,0,4,1300,0,2,1,0,4,0,3,2,57.0,0,11,1.9,57.0,47,0,0,336983,396864
1317,4,0,0,4,1300,0,2,1,0,4,0,4,4,56.5,0,10,9.2,53.5,54,0,0,313448,260567
1318,4,0,0,4,1300,0,2,1,0,4,0,5,4,56.5,0,11,47.1,56.5,53,0,0,248656,224912
1319,4,0,0,4,1300,0,2,1,0,4,0,4,4,56.5,0,37,131.4,53.5,50,0,0,257403,273145
1320,4,0,0,4,1300,0,2,1,0,4,0,5,4,56.5,0,2,61.8,54.5,49,0,0,242640,251221
1321,4,0,0,4,1300,0,2,1,0,4,0,3,1,55.0,0,27,5.3,55.0,52,0,0,238456,305629
1322,4,0,0,4,1300,0,2,1,0,4,0,3,1,55.0,0,10,72.5,52.0,47,0,0,273123,220126
1323,4,0,0,4,1300,0,2,1,0,4,0,3,1,55.0,0,27,70.7,55.0,45,0,0,301393,266210
1324,4,0,0,4,1200,0,2,0,0,4,0,4,4,59.0,0,22,15.2,59.0,67,0,0,219877,272248
1325,4,0,0,4,1200,0,2,0,0,4,0,4,2,58.5,0,11,16.2,55.5,62,0,0,344095,412170
1326,4,0,0,4,1200,0,2,0,0,4,0,4,2,58.5,0,10,18.7,58.5,62,0,0,271956,249137
1327,4,0,0,4,1200,0,2,0,0,4,0,4,4,58.0,0,11,32.1,57.0,65,0,0,287687,281065
1328,4,0,0,4,1200,0,2,0,0,4,0,5,4,58.0,0,37,13.2,56.0,65,0,0,268640,235354
1329,4,0,0,4,1200,0,2,0,0,4,0,5,4,57.5,0,10,11.2,56.5,64,0,0,313325,277878
1330,4,0,0,4,1200,0,2,0,0,4,0,6,2,57.5,0,1,72.2,57.5,60,0,0,289457,216293
1331,4,0,0,4,1200,0,2,0,0,4,0,4,4,57.0,0,10,35.2,54.0,63,0,0,287450,227746
1332,4,0,0,4,1200,0,2,0,0,4,0,8,2,56.5,0,38,28.0,56.5,58,0,0,285139,238941
1333,4,0,0,4,1200,0,2,0,0,4,0,3,1,55.5,0,11,1.5,55.5,63,0,0,280637,281018
1334,4,0,0,4,1200,0,2,0,0,4,0,5,4,54.5,0,46,20.4,54.5,58,0,0,265282,228331
1335,4,0,0,4,1200,0,2,0,0,4,0,4,4,54.5,0,38,49.9,54.5,58,0,0,350625,206821
1336,4,0,0,4,1200,0,2,0,0,4,0,6,4,54.0,0,51,100.9,51.0,57,0,0,269429,246554
1337,4,0,0,4,2100,0,2,0,0,4,0,6,2,60.0,0,65,9.7,60.0,74,0,0,264625,265920
1338,4,0,0,4,2100,0,2,0,0,4,0,5,2,60.0,0,38,7.0,60.0,74,0,0,230462,236410
1339,4,0,0,4,2100,0,2,0,0,4,0,6,4,57.0,0,27,6.6,57.0,72,0,0,248656,207633
1340,4,0,0,4,2100,0,2,0,0,4,0,5,2,56.5,0,11,10.4,53.5,67,0,0,238456,314200
1341,4,0,0,4,2100,0,2,0,0,4,0,4,2,56.5,0,11,11.3,56.5,67,0,0,287689,235735
1342,4,0,0,4,2100,0,2,0,0,4,0,5,4,55.0,0,38,7.7,55.0,68,0,0,238456,258738
1343,4,0,0,4,2100,0,2,0,0,4,0,4,4,54.5,0,10,11.6,51.5,67,0,0,211629,234448
1344,4,0,0,4,2100,0,2,0,0,4,0,5,4,54.5,0,11,23.3,53.5,67,0,0,238720,218199
1345,4,0,0,4,2100,0,2,0,0,4,0,5,4,54.0,0,22,3.8,54.5,65,0,0,238709,378789
1346,4,0,0,4,2100,0,2,0,0,4,0,6,2,54.0,0,11,11.4,53.0,62,0,0,238456,244989
1347,4,0,0,4,2100,0,2,0,0,4,0,6,2,62.0,0,27,20.1,58.0,90,0,0,328811,398156
1348,4,0,0,4,2100,0,2,0,0,4,0,6,2,61.0,0,11,5.8,61.0,88,0,0,244646,234412
1349,4,0,0,4,2100,0,2,0,0,4,0,7,2,57.0,0,10,68.8,57.0,80,0,0,300510,287328
1350,4,0,0,4,2100,0,2,0,0,4,0,5,2,56.0,0,11,7.6,56.0,78,0,0,248656,265812
1351,4,0,0,4,2100,0,2,0,0,4,0,6,2,56.0,0,27,14.2,56.0,78,0,0,301053,258961
1352,4,0,0,4,2100,0,2,0,0,4,0,7,2,55.5,0,10,37.4,55.5,77,0,0,300510,217202
1353,4,0,0,4,2100,0,2,0,0,4,0,6,4,54.5,0,11,12.0,54.5,79,0,0,238456,233096
1354,4,0,0,4,2100,0,2,0,0,4,0,5,4,54.0,0,22,12.5,54.0,77,0,0,238456,301529
1355,4,0,0,4,2100,0,2,0,0,4,0,6,4,54.0,0,27,27.3,54.0,77,0,0,172521,270916
1356,4,0,0,4,2100,0,2,0,0,4,0,5,2,54.0,0,11,3.6,54.0,74,0,0,244847,251502
1357,4,0,0,4,2100,0,2,0,0,4,0,5,2,54.0,0,11,4.7,51.0,74,0,0,328811,220244
1358,4,0,0,4,2100,0,2,0,0,4,0,6,4,54.0,0,11,26.8,54.0,72,0,0,265282,271805
1359,4,0,0,4,1400,1,2,1,0,4,0,3,0,56.5,0,10,3.0,56.5,68,0,0,273123,257101
1360,4,0,0,4,1400,1,2,1,0,4,0,3,2,56.5,0,27,7.2,56.5,67,0,0,255989,223658
1361,4,0,0,4,1400,1,2,1,0,4,0,3,2,56.5,0,52,8.8,56.5,63,0,0,350344,282146
1362,4,0,0,4,1400,1,2,1,0,4,0,3,0,56.5,0,27,44.0,56.5,62,0,0,268744,295419
1363,4,0,0,4,1400,1,2,1,0,4,0,3,0,56.5,0,11,22.9,56.5,51,0,0,238456,293378
1364,4,0,0,4,1400,1,2,1,0,4,0,3,1,54.5,0,10,12.9,54.5,72,0,0,287687,280932
1365,4,0,0,4,1400,1,2,1,0,4,0,3,1,54.5,0,27,2.6,54.5,70,0,0,265282,233849
1366,4,0,0,4,1400,1,2,1,0,4,0,3,1,54.5,0,27,11.1,54.5,54,0,0,337555,288598
1367,4,0,0,4,1400,0,2,0,0,4,0,6,4,59.5,0,27,18.0,59.5,77,0,0,280637,260468
1368,4,0,0,4,1400,0,2,0,0,4,0,8,2,59.5,0,37,26.1,56.5,73,0,0,269290,242312
1369,4,0,0,4,1400,0,2,0,0,4,0,7,2,58.0,0,10,12.3,58.0,70,0,0,250526,245099
1370,4,0,0,4,1400,0,2,0,0,4,0,5,2,57.5,0,1,6.9,54.5,69,0,0,238456,269731
1371,4,0,0,4,1400,0,2,0,0,4,0,7,4,57.0,0,11,26.1,56.0,72,0,0,238456,272016
1372,4,0,0,4,1400,0,2,0,0,4,0,7,2,57.0,0,53,44.9,54.0,68,0,0,255435,248483
1373,4,0,0,4,1400,0,2,0,0,4,0,4,2,57.0,0,27,7.3,57.0,68,0,0,300453,284391
1374,4,0,0,4,1400,0,2,0,0,4,0,4,2,56.5,0,38,4.7,56.5,67,0,0,287683,253051
1375,4,0,0,4,1400,0,2,0,0,4,0,7,2,56.5,0,27,14.1,56.5,67,0,0,238870,365684
1376,4,0,0,4,1400,0,2,0,0,4,0,5,2,55.5,0,2,22.5,55.5,65,0,0,287683,300486
1377,4,0,0,4,1400,0,2,0,0,4,0,4,4,54.5,0,10,2.9,53.5,67,0,0,280637,261429
1378,4,0,0,4,1200,0,2,0,0,4,0,9,3,62.0,0,11,8.2,62.0,99,0,0,312182,385018
1379,4,0,0,4,1200,0,2,0,0,4,0,6,4,60.5,0,27,6.2,59.5,100,0,0,219877,351141
1380,4,0,0,4,1200,0,2,0,0,4,0,8,2,60.0,0,27,44.8,60.0,95,0,0,238003,235070
1381,4,0,0,4,1200,0,2,0,0,4,0,8,2,56.5,0,37,12.6,53.5,88,0,0,289528,277785
1382,4,0,0,4,1200,0,2,0,0,4,0,6,4,54.5,0,11,9.4,55.0,88,0,0,265282,253258
1383,4,0,0,4,1200,0,2,0,0,4,0,6,4,54.0,0,27,5.8,54.0,87,0,0,287687,233044
1384,4,0,0,4,1200,0,2,0,0,4,0,5,4,54.0,0,27,18.6,54.0,85,0,0,302053,364373
1385,4,0,0,4,1200,0,2,0,0,4,0,5,4,54.0,0,37,11.2,54.0,82,0,0,255989,216541
1386,4,0,0,4,1200,0,2,0,0,4,0,5,3,54.0,0,58,17.6,54.0,81,0,0,302053,337454
1387,4,0,0,4,1200,0,2,0,0,4,0,6,2,54.0,0,2,42.5,52.0,78,0,0,302352,380801
1388,4,0,0,4,1200,0,2,0,0,4,0,5,2,54.0,0,11,3.3,54.0,75,0,0,244847,270161
1389,4,0,0,4,1500,0,2,0,0,4,0,5,2,60.0,0,27,12.8,60.0,65,0,0,321373,235070
1390,4,0,0,4,1500,0,2,0,0,4,0,5,2,59.0,0,10,11.9,56.0,63,0,0,324966,265436
1391,4,0,0,4,1500,0,2,0,0,4,0,4,2,58.5,0,10,34.3,57.5,62,0,0,337478,365388
1392,4,0,0,4,1500,0,2,0,0,4,0,5,2,58.5,0,38,29.6,58.5,62,0,0,242513,215121
1393,4,0,0,4,1500,0,2,0,0,4,0,4,4,57.5,0,11,3.8,57.5,64,0,0,271956,282308
1394,4,0,0,4,1500,0,2,0,0,4,0,6,4,57.5,0,27,23.2,56.5,64,0,0,313564,202079
1395,4,0,0,4,1500,0,2,0,0,4,0,6,2,57.5,0,1,11.6,57.5,60,0,0,300680,202807
1396,4,0,0,4,1500,0,2,0,0,4,0,6,4,57.0,0,27,35.1,57.0,63,0,0,280988,272823
1397,4,0,0,4,1500,0,2,0,0,4,0,4,4,57.0,0,27,3.2,57.0,63,0,0,313448,292160
1398,4,0,0,4,1500,0,2,0,0,4,0,5,4,56.5,0,11,20.7,56.5,62,0,0,238456,279992
1399,4,0,0,4,1500,0,2,0,0,4,0,4,4,56.5,0,11,23.2,56.5,62,0,0,193564,207676
1400,4,0,0,4,1500,0,2,0,0,4,0,5,2,56.0,0,37,64.2,54.0,57,0,0,279436,287724
1401,4,0,0,4,1500,0,2,0,0,4,0,6,2,56.0,0,11,12.0,56.0,57,0,0,238456,265101
1402,4,0,0,4,1500,0,2,0,0,4,0,5,2,55.5,0,58,92.0,51.5,56,0,0,285139,300857
1403,4,0,0,4,1500,0,2,0,0,4,0,5,2,55.5,0,11,32.3,52.5,56,0,0,277059,234441
